Date,Day,Meal_Type,Dish_Name,Servings,Student_Count,Event_Flag,Vacation_Flag,Total_Eaters
2023-09-28,Thursday,Breakfast,Dosa,2597,3954,0,0,2150
2023-09-28,Thursday,Lunch,Navrattan Korma,416,3954,0,0,3544
2023-09-28,Thursday,Lunch,Mixed Veg Curry,438,3954,0,0,3544
2023-09-28,Thursday,Lunch,Baingan Bharta,1424,3954,0,0,3544
2023-09-28,Thursday,Lunch,Curd Rice,574,3954,0,0,3544
2023-09-28,Thursday,Lunch,Khoya Paneer,453,3954,0,0,3544
2023-09-28,Thursday,Lunch,Dal Tadka,8166,3954,0,0,3544
2023-09-28,Thursday,Snacks,Farsi Puri,4555,3954,0,0,2895
2023-09-28,Thursday,Dinner,Green Salad,242,3954,0,0,2923
2023-09-28,Thursday,Dinner,Jalfrezi,239,3954,0,0,2923
2023-09-28,Thursday,Dinner,Paneer Butter Masala,3400,3954,0,0,2923
2023-09-28,Thursday,Dinner,Rajma,2349,3954,0,0,2923
2023-09-28,Thursday,Dinner,Shukto,208,3954,0,0,2923
2023-09-28,Thursday,Dinner,Khoya Paneer,213,3954,0,0,2923
2023-09-28,Thursday,Dinner,Theeyal,206,3954,0,0,2923
2023-09-28,Thursday,Dinner,Keerai Koottu,220,3954,0,0,2923
2023-09-28,Thursday,Dinner,Khichdi,431,3954,0,0,2923
2023-09-29,Friday,Breakfast,Pongal,1239,4093,0,0,2748
2023-09-29,Friday,Breakfast,Set Dosa,1083,4093,0,0,2748
2023-09-29,Friday,Breakfast,Medu Vada,1577,4093,0,0,2748
2023-09-29,Friday,Breakfast,Wheat Upma,831,4093,0,0,2748
2023-09-29,Friday,Breakfast,Hurum,1714,4093,0,0,2748
2023-09-29,Friday,Lunch,Kaara Kozhambu,418,4093,0,0,3989
2023-09-29,Friday,Lunch,Mushroom Do Pyaza,392,4093,0,0,3989
2023-09-29,Friday,Lunch,Jeera Aloo,438,4093,0,0,3989
2023-09-29,Friday,Lunch,Masoor Dal,380,4093,0,0,3989
2023-09-29,Friday,Lunch,Lauki ke Kofte,1702,4093,0,0,3989
2023-09-29,Friday,Lunch,Jalfrezi,441,4093,0,0,3989
2023-09-29,Friday,Lunch,Baingan Bharta,1473,4093,0,0,3989
2023-09-29,Friday,Lunch,Dal Tadka,8452,4093,0,0,3989
2023-09-29,Friday,Snacks,Chorafali,4814,4093,0,0,2945
2023-09-29,Friday,Dinner,Jeera Rice,255,4093,0,0,3193
2023-09-29,Friday,Dinner,Masoor Dal,238,4093,0,0,3193
2023-09-29,Friday,Dinner,Aloo Matar,1701,4093,0,0,3193
2023-09-29,Friday,Dinner,Chapati,350,4093,0,0,3193
2023-09-29,Friday,Dinner,Avial,789,4093,0,0,3193
2023-09-29,Friday,Dinner,Veg Biryani,4785,4093,0,0,3193
2023-09-29,Friday,Dinner,Poriyal,235,4093,0,0,3193
2023-09-29,Friday,Dinner,Kadhi Pakoda,258,4093,0,0,3193
2023-09-29,Friday,Dinner,Kadai Paneer,251,4093,0,0,3193
2023-09-30,Saturday,Breakfast,Rava Dosa,460,2957,0,0,1790
2023-09-30,Saturday,Breakfast,Upma,374,2957,0,0,1790
2023-09-30,Saturday,Breakfast,Hando Guri,753,2957,0,0,1790
2023-09-30,Saturday,Breakfast,Paratha,481,2957,0,0,1790
2023-09-30,Saturday,Breakfast,Cheera Doi,1030,2957,0,0,1790
2023-09-30,Saturday,Breakfast,Paniyaram,485,2957,0,0,1790
2023-09-30,Saturday,Breakfast,Neer Dosa,547,2957,0,0,1790
2023-09-30,Saturday,Breakfast,Vegetable Sandwich,325,2957,0,0,1790
2023-09-30,Saturday,Lunch,Avial,876,2957,0,0,2680
2023-09-30,Saturday,Lunch,Veg Biryani,5659,2957,0,0,2680
2023-09-30,Saturday,Lunch,Jeera Aloo,269,2957,0,0,2680
2023-09-30,Saturday,Lunch,Dum Aloo,289,2957,0,0,2680
2023-09-30,Saturday,Lunch,Methi Saag,223,2957,0,0,2680
2023-09-30,Saturday,Lunch,Green Salad,276,2957,0,0,2680
2023-09-30,Saturday,Lunch,Theeyal,238,2957,0,0,2680
2023-09-30,Saturday,Lunch,Jalfrezi,276,2957,0,0,2680
2023-09-30,Saturday,Snacks,Methi na Gota,773,2957,0,0,2311
2023-09-30,Saturday,Snacks,Chakri,2950,2957,0,0,2311
2023-09-30,Saturday,Dinner,Kheer,271,2957,0,0,2409
2023-09-30,Saturday,Dinner,Rasam,222,2957,0,0,2409
2023-09-30,Saturday,Dinner,Kos Kootu,282,2957,0,0,2409
2023-09-30,Saturday,Dinner,Jalfrezi,377,2957,0,0,2409
2023-09-30,Saturday,Dinner,Matar Paneer,254,2957,0,0,2409
2023-09-30,Saturday,Dinner,Methi Saag,240,2957,0,0,2409
2023-09-30,Saturday,Dinner,Dum Aloo,457,2957,0,0,2409
2023-09-30,Saturday,Dinner,Karela Bharta,1593,2957,0,0,2409
2023-09-30,Saturday,Dinner,Aloo Matar,2785,2957,0,0,2409
2023-10-01,Sunday,Breakfast,Oondees,170,3928,0,0,2050
2023-10-01,Sunday,Breakfast,Rava Dosa,171,3928,0,0,2050
2023-10-01,Sunday,Breakfast,Chole Bhature,280,3928,0,0,2050
2023-10-01,Sunday,Breakfast,Uttapam,170,3928,0,0,2050
2023-10-01,Sunday,Breakfast,Medu Vada,187,3928,0,0,2050
2023-10-01,Sunday,Breakfast,Poha,181,3928,0,0,2050
2023-10-01,Sunday,Breakfast,Masala Dosa,180,3928,0,0,2050
2023-10-01,Sunday,Breakfast,Akki Rotti,3334,3928,0,0,2050
2023-10-01,Sunday,Lunch,Mag Dhokli,385,3928,0,0,3170
2023-10-01,Sunday,Lunch,Olan,364,3928,0,0,3170
2023-10-01,Sunday,Lunch,Lobiya,392,3928,0,0,3170
2023-10-01,Sunday,Lunch,Sambar,7799,3928,0,0,3170
2023-10-01,Sunday,Lunch,Kheer,407,3928,0,0,3170
2023-10-01,Sunday,Lunch,Mushroom Matar,348,3928,0,0,3170
2023-10-01,Sunday,Lunch,Turiya Patra Vatana Sabji,347,3928,0,0,3170
2023-10-01,Sunday,Snacks,Milk,2832,3928,0,0,3053
2023-10-01,Sunday,Snacks,Patra,2440,3928,0,0,3053
2023-10-01,Sunday,Dinner,Undhiyu,190,3928,0,0,2593
2023-10-01,Sunday,Dinner,Theeyal,187,3928,0,0,2593
2023-10-01,Sunday,Dinner,Bhindi Masala,479,3928,0,0,2593
2023-10-01,Sunday,Dinner,Pav Bhaji,197,3928,0,0,2593
2023-10-01,Sunday,Dinner,Mag Dhokli,207,3928,0,0,2593
2023-10-01,Sunday,Dinner,Dal Tadka,3549,3928,0,0,2593
2023-10-01,Sunday,Dinner,Batata Saung,617,3928,0,0,2593
2023-10-01,Sunday,Dinner,Chapati,313,3928,0,0,2593
2023-10-01,Sunday,Dinner,Dum Aloo,237,3928,0,0,2593
2023-10-02,Monday,Breakfast,Wheat Upma,139,1276,0,1,540
2023-10-02,Monday,Breakfast,Ragi Dosa,174,1276,0,1,540
2023-10-02,Monday,Breakfast,Vegetable Sandwich,168,1276,0,1,540
2023-10-02,Monday,Breakfast,Cheera Doi,483,1276,0,1,540
2023-10-02,Monday,Breakfast,Medu Vada,258,1276,0,1,540
2023-10-02,Monday,Lunch,Curd Rice,110,1276,0,1,867
2023-10-02,Monday,Lunch,Palak Paneer,1121,1276,0,1,867
2023-10-02,Monday,Lunch,Dum Aloo,108,1276,0,1,867
2023-10-02,Monday,Lunch,Kos Kootu,100,1276,0,1,867
2023-10-02,Monday,Lunch,Methi Saag,95,1276,0,1,867
2023-10-02,Monday,Lunch,Chana Masala,998,1276,0,1,867
2023-10-02,Monday,Snacks,Dhokla,716,1276,0,1,680
2023-10-02,Monday,Snacks,Khandvi,419,1276,0,1,680
2023-10-02,Monday,Dinner,Dalithoy,296,1276,0,1,896
2023-10-02,Monday,Dinner,Kaara Kozhambu,240,1276,0,1,896
2023-10-02,Monday,Dinner,Kos Kootu,173,1276,0,1,896
2023-10-02,Monday,Dinner,Keerai Koottu,214,1276,0,1,896
2023-10-02,Monday,Dinner,Khoya Paneer,185,1276,0,1,896
2023-10-02,Monday,Dinner,Khichdi,427,1276,0,1,896
2023-10-02,Monday,Dinner,Mag Dhokli,160,1276,0,1,896
2023-10-02,Monday,Dinner,Dum Aloo,260,1276,0,1,896
2023-10-02,Monday,Dinner,Green Salad,253,1276,0,1,896
2023-10-03,Tuesday,Breakfast,Idli,2355,3233,0,0,1771
2023-10-03,Tuesday,Breakfast,Bora Sawul,461,3233,0,0,1771
2023-10-03,Tuesday,Breakfast,Vegetable Sandwich,196,3233,0,0,1771
2023-10-03,Tuesday,Breakfast,Hando Guri,226,3233,0,0,1771
2023-10-03,Tuesday,Breakfast,Rava Dosa,200,3233,0,0,1771
2023-10-03,Tuesday,Breakfast,Upma,192,3233,0,0,1771
2023-10-03,Tuesday,Lunch,Khoya Paneer,318,3233,0,0,2827
2023-10-03,Tuesday,Lunch,Lauki ke Kofte,699,3233,0,0,2827
2023-10-03,Tuesday,Lunch,Masoor Dal,310,3233,0,0,2827
2023-10-03,Tuesday,Lunch,Aloo Gobi,2261,3233,0,0,2827
2023-10-03,Tuesday,Lunch,Chana Masala,3423,3233,0,0,2827
2023-10-03,Tuesday,Lunch,Aloo Shimla Mirch,1095,3233,0,0,2827
2023-10-03,Tuesday,Snacks,Coffee,1693,3233,0,0,2202
2023-10-03,Tuesday,Snacks,Goli Bajje,1033,3233,0,0,2202
2023-10-03,Tuesday,Dinner,Olan,476,3233,0,0,2803
2023-10-03,Tuesday,Dinner,Aloo Shimla Mirch,3561,3233,0,0,2803
2023-10-03,Tuesday,Dinner,Fruit Custard,1086,3233,0,0,2803
2023-10-03,Tuesday,Dinner,Kadhi Pakoda,772,3233,0,0,2803
2023-10-03,Tuesday,Dinner,Ennai Kathirikkai,1143,3233,0,0,2803
2023-10-03,Tuesday,Dinner,Mag Dhokli,560,3233,0,0,2803
2023-10-03,Tuesday,Dinner,Methi Saag,518,3233,0,0,2803
2023-10-04,Wednesday,Breakfast,Set Dosa,694,4753,1,0,3401
2023-10-04,Wednesday,Breakfast,Medu Vada,1036,4753,1,0,3401
2023-10-04,Wednesday,Breakfast,Rava Dosa,719,4753,1,0,3401
2023-10-04,Wednesday,Breakfast,Thepla,606,4753,1,0,3401
2023-10-04,Wednesday,Breakfast,Bora Sawul,2387,4753,1,0,3401
2023-10-04,Wednesday,Breakfast,Paratha,818,4753,1,0,3401
2023-10-04,Wednesday,Breakfast,Hurum,1296,4753,1,0,3401
2023-10-04,Wednesday,Breakfast,Upma,645,4753,1,0,3401
2023-10-04,Wednesday,Lunch,Karela Bharta,1549,4753,1,0,5116
2023-10-04,Wednesday,Lunch,Kofta,358,4753,1,0,5116
2023-10-04,Wednesday,Lunch,Kos Kootu,374,4753,1,0,5116
2023-10-04,Wednesday,Lunch,Shahi Paneer,334,4753,1,0,5116
2023-10-04,Wednesday,Lunch,Aloo Phalliyaan,1805,4753,1,0,5116
2023-10-04,Wednesday,Lunch,Gobhi Matar,393,4753,1,0,5116
2023-10-04,Wednesday,Lunch,Aloo Gobi,3054,4753,1,0,5116
2023-10-04,Wednesday,Lunch,Paneer Butter Masala,7364,4753,1,0,5116
2023-10-04,Wednesday,Lunch,Kadai Paneer,391,4753,1,0,5116
2023-10-04,Wednesday,Lunch,Aloo Tuk,1313,4753,1,0,5116
2023-10-04,Wednesday,Snacks,Pani Puri,7492,4753,1,0,4429
2023-10-04,Wednesday,Dinner,Karela Bharta,1400,4753,1,0,4942
2023-10-04,Wednesday,Dinner,Chana Masala,5382,4753,1,0,4942
2023-10-04,Wednesday,Dinner,Rasam,619,4753,1,0,4942
2023-10-04,Wednesday,Dinner,Veg Biryani,6598,4753,1,0,4942
2023-10-04,Wednesday,Dinner,Shahi Paneer,611,4753,1,0,4942
2023-10-05,Thursday,Breakfast,Sevai,1367,4636,1,0,3124
2023-10-05,Thursday,Breakfast,Wheat Upma,1242,4636,1,0,3124
2023-10-05,Thursday,Breakfast,Rava Dosa,1562,4636,1,0,3124
2023-10-05,Thursday,Breakfast,Vegetable Sandwich,1199,4636,1,0,3124
2023-10-05,Thursday,Breakfast,Uttapam,1366,4636,1,0,3124
2023-10-05,Thursday,Lunch,Paneer Butter Masala,6063,4636,1,0,5204
2023-10-05,Thursday,Lunch,Matar Paneer,426,4636,1,0,5204
2023-10-05,Thursday,Lunch,Bhindi Masala,575,4636,1,0,5204
2023-10-05,Thursday,Lunch,Aloo Tuk,979,4636,1,0,5204
2023-10-05,Thursday,Lunch,Jeera Aloo,450,4636,1,0,5204
2023-10-05,Thursday,Lunch,Palak Paneer,5128,4636,1,0,5204
2023-10-05,Thursday,Lunch,Chaulai Saag,510,4636,1,0,5204
2023-10-05,Thursday,Lunch,Lauki ke Kofte,795,4636,1,0,5204
2023-10-05,Thursday,Snacks,Chaat,3836,4636,1,0,3716
2023-10-05,Thursday,Snacks,Pani Puri,1128,4636,1,0,3716
2023-10-05,Thursday,Dinner,Kuzhambu,472,4636,1,0,3890
2023-10-05,Thursday,Dinner,Rasam,422,4636,1,0,3890
2023-10-05,Thursday,Dinner,Keerai Koottu,531,4636,1,0,3890
2023-10-05,Thursday,Dinner,Mushroom Matar,466,4636,1,0,3890
2023-10-05,Thursday,Dinner,Mix Veg Curry,463,4636,1,0,3890
2023-10-05,Thursday,Dinner,Aloo Gobi,6785,4636,1,0,3890
2023-10-05,Thursday,Dinner,Kofta,481,4636,1,0,3890
2023-10-06,Friday,Breakfast,Ragi Dosa,353,4305,1,0,3418
2023-10-06,Friday,Breakfast,Pongal,356,4305,1,0,3418
2023-10-06,Friday,Breakfast,Rava Idli,352,4305,1,0,3418
2023-10-06,Friday,Breakfast,Dosa,2397,4305,1,0,3418
2023-10-06,Friday,Breakfast,Aloo Paratha,3848,4305,1,0,3418
2023-10-06,Friday,Breakfast,Poori,358,4305,1,0,3418
2023-10-06,Friday,Lunch,Poriyal,889,4305,1,0,4316
2023-10-06,Friday,Lunch,Chapati,2182,4305,1,0,4316
2023-10-06,Friday,Lunch,Kofta,1350,4305,1,0,4316
2023-10-06,Friday,Lunch,Kuzhambu,1316,4305,1,0,4316
2023-10-06,Friday,Lunch,Kheer,1378,4305,1,0,4316
2023-10-06,Friday,Lunch,Green Salad,1507,4305,1,0,4316
2023-10-06,Friday,Lunch,Fruit Custard,1600,4305,1,0,4316
2023-10-06,Friday,Lunch,Mushroom Do Pyaza,1063,4305,1,0,4316
2023-10-06,Friday,Snacks,Maggi,1384,4305,1,0,3235
2023-10-06,Friday,Snacks,Chaat,4240,4305,1,0,3235
2023-10-06,Friday,Dinner,Mag Dhokli,393,4305,1,0,4338
2023-10-06,Friday,Dinner,Avial,1388,4305,1,0,4338
2023-10-06,Friday,Dinner,Aloo Tuk,1733,4305,1,0,4338
2023-10-06,Friday,Dinner,Jeera Rice,433,4305,1,0,4338
2023-10-06,Friday,Dinner,Rajma,5801,4305,1,0,4338
2023-10-06,Friday,Dinner,Kadhi Pakoda,416,4305,1,0,4338
2023-10-06,Friday,Dinner,Turiya Patra Vatana Sabji,366,4305,1,0,4338
2023-10-06,Friday,Dinner,Veg Kolhapuri,357,4305,1,0,4338
2023-10-07,Saturday,Breakfast,Hurum,1017,3866,0,0,2482
2023-10-07,Saturday,Breakfast,Poha,810,3866,0,0,2482
2023-10-07,Saturday,Breakfast,Rava Idli,660,3866,0,0,2482
2023-10-07,Saturday,Breakfast,Masala Dosa,937,3866,0,0,2482
2023-10-07,Saturday,Breakfast,Medu Vada,916,3866,0,0,2482
2023-10-07,Saturday,Breakfast,Neer Dosa,838,3866,0,0,2482
2023-10-07,Saturday,Breakfast,Poori,782,3866,0,0,2482
2023-10-07,Saturday,Lunch,Kadai Paneer,424,3866,0,0,3216
2023-10-07,Saturday,Lunch,Daal Dhokli,755,3866,0,0,3216
2023-10-07,Saturday,Lunch,Aloo Matar,3594,3866,0,0,3216
2023-10-07,Saturday,Lunch,Mag Dhokli,305,3866,0,0,3216
2023-10-07,Saturday,Lunch,Avial,1664,3866,0,0,3216
2023-10-07,Saturday,Lunch,Shahi Paneer,265,3866,0,0,3216
2023-10-07,Saturday,Lunch,Shukto,247,3866,0,0,3216
2023-10-07,Saturday,Lunch,Mushroom Matar,261,3866,0,0,3216
2023-10-07,Saturday,Lunch,Mixed Veg Curry,288,3866,0,0,3216
2023-10-07,Saturday,Lunch,Kuzhambu,332,3866,0,0,3216
2023-10-07,Saturday,Snacks,Farsi Puri,4824,3866,0,0,2852
2023-10-07,Saturday,Dinner,Jeera Aloo,372,3866,0,0,3292
2023-10-07,Saturday,Dinner,Veg Kolhapuri,292,3866,0,0,3292
2023-10-07,Saturday,Dinner,Jeera Rice,330,3866,0,0,3292
2023-10-07,Saturday,Dinner,Navrattan Korma,321,3866,0,0,3292
2023-10-07,Saturday,Dinner,Sambar,5907,3866,0,0,3292
2023-10-07,Saturday,Dinner,Karela Bharta,1803,3866,0,0,3292
2023-10-07,Saturday,Dinner,Kuzhambu,329,3866,0,0,3292
2023-10-07,Saturday,Dinner,Dalithoy,498,3866,0,0,3292
2023-10-08,Sunday,Breakfast,Idli,2191,3802,1,0,3000
2023-10-08,Sunday,Breakfast,Paniyaram,246,3802,1,0,3000
2023-10-08,Sunday,Breakfast,Neer Dosa,244,3802,1,0,3000
2023-10-08,Sunday,Breakfast,Akki Rotti,2801,3802,1,0,3000
2023-10-08,Sunday,Breakfast,Appam,620,3802,1,0,3000
2023-10-08,Sunday,Breakfast,Masala Dosa,251,3802,1,0,3000
2023-10-08,Sunday,Breakfast,Set Dosa,248,3802,1,0,3000
2023-10-08,Sunday,Breakfast,Hando Guri,266,3802,1,0,3000
2023-10-08,Sunday,Lunch,Palak Paneer,4026,3802,1,0,4060
2023-10-08,Sunday,Lunch,Avial,617,3802,1,0,4060
2023-10-08,Sunday,Lunch,Paneer Butter Masala,4704,3802,1,0,4060
2023-10-08,Sunday,Lunch,Koottu,378,3802,1,0,4060
2023-10-08,Sunday,Lunch,Khoya Paneer,382,3802,1,0,4060
2023-10-08,Sunday,Lunch,Shahi Paneer,358,3802,1,0,4060
2023-10-08,Sunday,Lunch,Lauki ke Kofte,581,3802,1,0,4060
2023-10-08,Sunday,Snacks,Sandwich,2294,3802,1,0,3106
2023-10-08,Sunday,Snacks,Samosa,2317,3802,1,0,3106
2023-10-08,Sunday,Dinner,Aloo Shimla Mirch,1218,3802,1,0,2707
2023-10-08,Sunday,Dinner,Karela Bharta,1195,3802,1,0,2707
2023-10-08,Sunday,Dinner,Lauki ke Kofte,836,3802,1,0,2707
2023-10-08,Sunday,Dinner,Pav Bhaji,293,3802,1,0,2707
2023-10-08,Sunday,Dinner,Daal Dhokli,355,3802,1,0,2707
2023-10-08,Sunday,Dinner,Sambar,2848,3802,1,0,2707
2023-10-09,Monday,Breakfast,Akki Rotti,2470,3220,0,0,2236
2023-10-09,Monday,Breakfast,Kumol Sawul,222,3220,0,0,2236
2023-10-09,Monday,Breakfast,Masala Dosa,213,3220,0,0,2236
2023-10-09,Monday,Breakfast,Medu Vada,213,3220,0,0,2236
2023-10-09,Monday,Breakfast,Neer Dosa,206,3220,0,0,2236
2023-10-09,Monday,Breakfast,Puri Bhaji,211,3220,0,0,2236
2023-10-09,Monday,Breakfast,Appam,572,3220,0,0,2236
2023-10-09,Monday,Lunch,Aloo Gobi,5577,3220,0,0,2787
2023-10-09,Monday,Lunch,Veg Kolhapuri,343,3220,0,0,2787
2023-10-09,Monday,Lunch,Shahi Paneer,335,3220,0,0,2787
2023-10-09,Monday,Lunch,Matar Paneer,403,3220,0,0,2787
2023-10-09,Monday,Lunch,Aloo Tuk,2046,3220,0,0,2787
2023-10-09,Monday,Lunch,Jalfrezi,443,3220,0,0,2787
2023-10-09,Monday,Snacks,Bhajji,2500,3220,0,0,2656
2023-10-09,Monday,Snacks,Chakri,1697,3220,0,0,2656
2023-10-09,Monday,Dinner,Lobiya,267,3220,0,0,2762
2023-10-09,Monday,Dinner,Chapati,352,3220,0,0,2762
2023-10-09,Monday,Dinner,Veg Biryani,4143,3220,0,0,2762
2023-10-09,Monday,Dinner,Dalithoy,311,3220,0,0,2762
2023-10-09,Monday,Dinner,Shukto,254,3220,0,0,2762
2023-10-09,Monday,Dinner,Baingan Bharta,521,3220,0,0,2762
2023-10-09,Monday,Dinner,Aloo Gobi,2074,3220,0,0,2762
2023-10-10,Tuesday,Breakfast,Ragi Dosa,216,3687,1,0,2354
2023-10-10,Tuesday,Breakfast,Medu Vada,224,3687,1,0,2354
2023-10-10,Tuesday,Breakfast,Dibba Rotti,263,3687,1,0,2354
2023-10-10,Tuesday,Breakfast,Rava Dosa,220,3687,1,0,2354
2023-10-10,Tuesday,Breakfast,Akki Rotti,2930,3687,1,0,2354
2023-10-10,Tuesday,Breakfast,Wheat Upma,214,3687,1,0,2354
2023-10-10,Tuesday,Breakfast,Appam,645,3687,1,0,2354
2023-10-10,Tuesday,Lunch,Pav Bhaji,642,3687,1,0,4266
2023-10-10,Tuesday,Lunch,Chapati,2646,3687,1,0,4266
2023-10-10,Tuesday,Lunch,Avial,3969,3687,1,0,4266
2023-10-10,Tuesday,Lunch,Pachadi,711,3687,1,0,4266
2023-10-10,Tuesday,Lunch,Lauki ke Kofte,3950,3687,1,0,4266
2023-10-10,Tuesday,Lunch,Kheer,1033,3687,1,0,4266
2023-10-10,Tuesday,Snacks,Papad,5236,3687,1,0,2952
2023-10-10,Tuesday,Dinner,Lauki ke Kofte,3645,3687,1,0,3940
2023-10-10,Tuesday,Dinner,Veg Kolhapuri,607,3687,1,0,3940
2023-10-10,Tuesday,Dinner,Poriyal,743,3687,1,0,3940
2023-10-10,Tuesday,Dinner,Lobiya,1078,3687,1,0,3940
2023-10-10,Tuesday,Dinner,Kaara Kozhambu,1496,3687,1,0,3940
2023-10-10,Tuesday,Dinner,Kadai Paneer,1436,3687,1,0,3940
2023-10-10,Tuesday,Dinner,Gobhi Matar,1657,3687,1,0,3940
2023-10-11,Wednesday,Breakfast,Uttapam,318,4401,1,0,3491
2023-10-11,Wednesday,Breakfast,Idli,5482,4401,1,0,3491
2023-10-11,Wednesday,Breakfast,Masala Dosa,333,4401,1,0,3491
2023-10-11,Wednesday,Breakfast,Set Dosa,313,4401,1,0,3491
2023-10-11,Wednesday,Breakfast,Sabudana Khichadi,313,4401,1,0,3491
2023-10-11,Wednesday,Breakfast,Poha,315,4401,1,0,3491
2023-10-11,Wednesday,Breakfast,Wheat Upma,291,4401,1,0,3491
2023-10-11,Wednesday,Breakfast,Neer Dosa,343,4401,1,0,3491
2023-10-11,Wednesday,Lunch,Mishti Chholar Dal,404,4401,1,0,4439
2023-10-11,Wednesday,Lunch,Shukto,360,4401,1,0,4439
2023-10-11,Wednesday,Lunch,Theeyal,370,4401,1,0,4439
2023-10-11,Wednesday,Lunch,Aloo Phalliyaan,3315,4401,1,0,4439
2023-10-11,Wednesday,Lunch,Baingan Bharta,1882,4401,1,0,4439
2023-10-11,Wednesday,Lunch,Aloo Matar,4968,4401,1,0,4439
2023-10-11,Wednesday,Lunch,Keerai Koottu,496,4401,1,0,4439
2023-10-11,Wednesday,Lunch,Gatte ki Sabzi,669,4401,1,0,4439
2023-10-11,Wednesday,Lunch,Mag Dhokli,443,4401,1,0,4439
2023-10-11,Wednesday,Lunch,Lobiya,419,4401,1,0,4439
2023-10-11,Wednesday,Snacks,Methi na Gota,3297,4401,1,0,4053
2023-10-11,Wednesday,Snacks,Khaman,3913,4401,1,0,4053
2023-10-11,Wednesday,Dinner,Poriyal,308,4401,1,0,3380
2023-10-11,Wednesday,Dinner,Batata Saung,1476,4401,1,0,3380
2023-10-11,Wednesday,Dinner,Pachadi,320,4401,1,0,3380
2023-10-11,Wednesday,Dinner,Fruit Custard,510,4401,1,0,3380
2023-10-11,Wednesday,Dinner,Matar Paneer,315,4401,1,0,3380
2023-10-11,Wednesday,Dinner,Aloo Gobi,5060,4401,1,0,3380
2023-10-11,Wednesday,Dinner,Kadhi Pakoda,381,4401,1,0,3380
2023-10-11,Wednesday,Dinner,Shahi Paneer,285,4401,1,0,3380
2023-10-11,Wednesday,Dinner,Kadai Paneer,384,4401,1,0,3380
2023-10-12,Thursday,Breakfast,Neer Dosa,270,3776,1,0,2048
2023-10-12,Thursday,Breakfast,Bora Sawul,380,3776,1,0,2048
2023-10-12,Thursday,Breakfast,Akki Rotti,2954,3776,1,0,2048
2023-10-12,Thursday,Breakfast,Kumol Sawul,287,3776,1,0,2048
2023-10-12,Thursday,Breakfast,Paniyaram,269,3776,1,0,2048
2023-10-12,Thursday,Lunch,Khichdi,1742,3776,1,0,3308
2023-10-12,Thursday,Lunch,Gobhi Matar,1092,3776,1,0,3308
2023-10-12,Thursday,Lunch,Shukto,375,3776,1,0,3308
2023-10-12,Thursday,Lunch,Pav Bhaji,483,3776,1,0,3308
2023-10-12,Thursday,Lunch,Jalfrezi,905,3776,1,0,3308
2023-10-12,Thursday,Lunch,Ennai Kathirikkai,1082,3776,1,0,3308
2023-10-12,Thursday,Lunch,Theeyal,319,3776,1,0,3308
2023-10-12,Thursday,Lunch,Dal Makhani,1162,3776,1,0,3308
2023-10-12,Thursday,Lunch,Mag Dhokli,672,3776,1,0,3308
2023-10-12,Thursday,Lunch,Koottu,676,3776,1,0,3308
2023-10-12,Thursday,Snacks,Kachori,2544,3776,1,0,2892
2023-10-12,Thursday,Snacks,Maggi,1627,3776,1,0,2892
2023-10-12,Thursday,Dinner,Lobiya,401,3776,1,0,2883
2023-10-12,Thursday,Dinner,Masoor Dal,415,3776,1,0,2883
2023-10-12,Thursday,Dinner,Mishti Chholar Dal,399,3776,1,0,2883
2023-10-12,Thursday,Dinner,Ennai Kathirikkai,471,3776,1,0,2883
2023-10-12,Thursday,Dinner,Chana Masala,6307,3776,1,0,2883
2023-10-13,Friday,Breakfast,Uttapam,326,3166,0,0,1823
2023-10-13,Friday,Breakfast,Bora Sawul,1695,3166,0,0,1823
2023-10-13,Friday,Breakfast,Masala Dosa,578,3166,0,0,1823
2023-10-13,Friday,Breakfast,Oondees,417,3166,0,0,1823
2023-10-13,Friday,Breakfast,Wheat Upma,289,3166,0,0,1823
2023-10-13,Friday,Lunch,Dum Aloo,267,3166,0,0,2698
2023-10-13,Friday,Lunch,Paneer Butter Masala,4831,3166,0,0,2698
2023-10-13,Friday,Lunch,Gobhi Matar,260,3166,0,0,2698
2023-10-13,Friday,Lunch,Rasam,220,3166,0,0,2698
2023-10-13,Friday,Lunch,Chapati,327,3166,0,0,2698
2023-10-13,Friday,Lunch,Shukto,221,3166,0,0,2698
2023-10-13,Friday,Lunch,Green Salad,253,3166,0,0,2698
2023-10-13,Friday,Lunch,Bhindi Masala,466,3166,0,0,2698
2023-10-13,Friday,Snacks,Shankarpali,2771,3166,0,0,2168
2023-10-13,Friday,Dinner,Veg Kolhapuri,256,3166,0,0,2001
2023-10-13,Friday,Dinner,Bhindi Masala,405,3166,0,0,2001
2023-10-13,Friday,Dinner,Aloo Matar,1486,3166,0,0,2001
2023-10-13,Friday,Dinner,Theeyal,258,3166,0,0,2001
2023-10-13,Friday,Dinner,Palak Paneer,3388,3166,0,0,2001
2023-10-14,Saturday,Breakfast,Neer Dosa,324,3750,1,0,2419
2023-10-14,Saturday,Breakfast,Dibba Rotti,357,3750,1,0,2419
2023-10-14,Saturday,Breakfast,Vegetable Sandwich,311,3750,1,0,2419
2023-10-14,Saturday,Breakfast,Aloo Paratha,4286,3750,1,0,2419
2023-10-14,Saturday,Breakfast,Oondees,317,3750,1,0,2419
2023-10-14,Saturday,Lunch,Pav Bhaji,587,3750,1,0,4285
