Date,Day,Meal_Type,Dish_Name,Meal_Type_Code,Dish_Code,Day_Code,Year,Month,Week,DayOfYear,Day_of_Week_Num,Is_Weekend,Student_Count,Event_Flag,Vacation_Flag,Servings_Lag_1,Dish_Avg_3,Predicted_Servings
2026-01-03,Saturday,Lunch,Jeera Rice,2,52,2,2026,1,1,3,5,1,1948,0,0,111.0,661.6666666666666,217
2026-01-03,Saturday,Lunch,Jalfrezi,2,50,2,2026,1,1,3,5,1,1948,0,0,454.0,200.33333333333334,483
2026-01-03,Saturday,Lunch,Bhindi Masala,2,13,2,2026,1,1,3,5,1,1948,0,0,3438.0,2677.0,692
2026-01-03,Saturday,Lunch,Mag Dhokli,2,75,2,2026,1,1,3,5,1,1948,0,0,276.0,266.6666666666667,210
2026-01-03,Saturday,Snacks,Kuzhakkattai,3,70,2,2026,1,1,3,5,1,1948,0,0,1280.0,748.0,1105
2026-01-03,Saturday,Dinner,Olan,1,95,2,2026,1,1,3,5,1,1948,0,0,82.0,1496.0,119
2026-01-03,Saturday,Dinner,Pachadi,1,97,2,2026,1,1,3,5,1,1948,0,0,197.0,216.0,237
2026-01-03,Saturday,Dinner,Veg Kolhapuri,1,141,2,2026,1,1,3,5,1,1948,0,0,1077.0,685.6666666666666,403
2026-01-03,Saturday,Dinner,Rajma,1,112,2,2026,1,1,3,5,1,1948,0,0,123.0,2142.6666666666665,1563
2026-01-03,Saturday,Dinner,Mixed Veg Curry,1,88,2,2026,1,1,3,5,1,1948,0,0,203.0,441.0,188
2026-01-03,Saturday,Dinner,Shukto,1,129,2,2026,1,1,3,5,1,1948,0,0,516.0,219.66666666666666,549
2026-01-03,Saturday,Breakfast,Rava Idli,0,116,2,2026,1,1,3,5,1,1948,0,0,460.0,320.0,284
2026-01-03,Saturday,Breakfast,Puri Bhaji,0,110,2,2026,1,1,3,5,1,1948,0,0,77.0,483.6666666666667,148
2026-01-03,Saturday,Breakfast,Masala Dosa,0,77,2,2026,1,1,3,5,1,1948,0,0,1310.0,1130.6666666666667,228
2026-01-03,Saturday,Breakfast,Vegetable Sandwich,0,142,2,2026,1,1,3,5,1,1948,0,0,228.0,265.0,191
2026-01-03,Saturday,Lunch,Theeyal,2,134,2,2026,1,1,3,5,1,1948,0,0,294.0,207.66666666666666,231
2026-01-03,Saturday,Lunch,Veg Kolhapuri,2,141,2,2026,1,1,3,5,1,1948,0,0,145.0,691.3333333333334,127
2026-01-03,Saturday,Lunch,Lauki ke Kofte,2,72,2,2026,1,1,3,5,1,1948,0,0,208.0,632.3333333333334,528
2026-01-03,Saturday,Lunch,Navrattan Korma,2,93,2,2026,1,1,3,5,1,1948,0,0,105.0,571.6666666666666,146
2026-01-03,Saturday,Lunch,Mushroom Matar,2,90,2,2026,1,1,3,5,1,1948,0,0,304.0,764.3333333333334,152
2026-01-03,Saturday,Lunch,Lobiya,2,74,2,2026,1,1,3,5,1,1948,0,0,1301.0,610.0,389
2026-01-03,Saturday,Lunch,Poriyal,2,109,2,2026,1,1,3,5,1,1948,0,0,2840.0,1113.3333333333333,1463
2026-01-03,Saturday,Lunch,Kheer,2,62,2,2026,1,1,3,5,1,1948,0,0,112.0,145.66666666666666,282
2026-01-03,Saturday,Snacks,Sev Tameta,3,124,2,2026,1,1,3,5,1,1948,0,0,4912.0,4700.333333333333,993
2026-01-03,Saturday,Dinner,Dum Aloo,1,38,2,2026,1,1,3,5,1,1948,0,0,61.0,82.66666666666667,391
2026-01-03,Saturday,Dinner,Methi Saag,1,81,2,2026,1,1,3,5,1,1948,0,0,945.0,357.0,463
2026-01-03,Saturday,Dinner,Kheer,1,62,2,2026,1,1,3,5,1,1948,0,0,142.0,125.33333333333333,305
2026-01-03,Saturday,Dinner,Dalithoy,1,34,2,2026,1,1,3,5,1,1948,0,0,42.0,244.33333333333334,493
2026-01-03,Saturday,Dinner,Bhindi Masala,1,13,2,2026,1,1,3,5,1,1948,0,0,181.0,455.6666666666667,512
2026-01-03,Saturday,Dinner,Baingan Bharta,1,10,2,2026,1,1,3,5,1,1948,0,0,70.0,359.0,594
2026-01-03,Saturday,Dinner,Mushroom Matar,1,90,2,2026,1,1,3,5,1,1948,0,0,162.0,270.3333333333333,289
2026-01-03,Saturday,Dinner,Keerai Koottu,1,58,2,2026,1,1,3,5,1,1948,0,0,39.0,75.66666666666667,341
2026-01-03,Saturday,Dinner,Lauki ke Kofte,1,72,2,2026,1,1,3,5,1,1948,0,0,454.0,462.3333333333333,743
2026-01-03,Saturday,Breakfast,Bora Sawul,0,15,2,2026,1,1,3,5,1,1948,0,0,294.0,634.0,271
2026-01-03,Saturday,Breakfast,Chole Bhature,0,25,2,2026,1,1,3,5,1,1948,0,0,309.0,205.66666666666666,501
2026-01-03,Saturday,Breakfast,Paratha,0,103,2,2026,1,1,3,5,1,1948,0,0,233.0,315.6666666666667,155
2026-01-03,Saturday,Breakfast,Neer Dosa,0,94,2,2026,1,1,3,5,1,1948,0,0,202.0,883.0,133
2026-01-03,Saturday,Breakfast,Set Dosa,0,122,2,2026,1,1,3,5,1,1948,0,0,892.0,502.6666666666667,444
2026-01-03,Saturday,Lunch,Gatte ki Sabzi,2,43,2,2026,1,1,3,5,1,1948,0,0,81.0,1209.6666666666667,209
2026-01-03,Saturday,Lunch,Shukto,2,129,2,2026,1,1,3,5,1,1948,0,0,322.0,428.6666666666667,191
2026-01-03,Saturday,Lunch,Kadhi Pakoda,2,56,2,2026,1,1,3,5,1,1948,0,0,204.0,2006.6666666666667,173
2026-01-03,Saturday,Lunch,Rasam,2,113,2,2026,1,1,3,5,1,1948,0,0,3419.0,1319.3333333333333,1657
2026-01-03,Saturday,Lunch,Aloo Phalliyaan,2,4,2,2026,1,1,3,5,1,1948,0,0,1506.0,716.6666666666666,1085
2026-01-03,Saturday,Lunch,Dum Aloo,2,38,2,2026,1,1,3,5,1,1948,0,0,80.0,202.66666666666666,358
2026-01-03,Saturday,Snacks,Muthiya,3,91,2,2026,1,1,3,5,1,1948,0,0,517.0,1523.6666666666667,801
2026-01-03,Saturday,Snacks,Chaat,3,18,2,2026,1,1,3,5,1,1948,0,0,300.0,452.6666666666667,1573
2026-01-03,Saturday,Dinner,Aloo Phalliyaan,1,4,2,2026,1,1,3,5,1,1948,0,0,252.0,257.6666666666667,1134
2026-01-03,Saturday,Dinner,Chapati,1,21,2,2026,1,1,3,5,1,1948,0,0,61.0,220.0,533
2026-01-03,Saturday,Dinner,Mishti Chholar Dal,1,85,2,2026,1,1,3,5,1,1948,0,0,628.0,235.33333333333334,644
2026-01-03,Saturday,Dinner,Khichdi,1,63,2,2026,1,1,3,5,1,1948,0,0,1114.0,857.3333333333334,653
2026-01-03,Saturday,Breakfast,Oondees,0,96,2,2026,1,1,3,5,1,1948,0,0,541.0,900.6666666666666,236
2026-01-03,Saturday,Breakfast,Ragi Dosa,0,111,2,2026,1,1,3,5,1,1948,0,0,214.0,199.0,228
2026-01-03,Saturday,Breakfast,Poori,0,108,2,2026,1,1,3,5,1,1948,0,0,230.0,234.66666666666666,217
2026-01-03,Saturday,Breakfast,Dosa,0,37,2,2026,1,1,3,5,1,1948,0,0,70.0,346.3333333333333,1129
2026-01-03,Saturday,Lunch,Daal Dhokli,2,29,2,2026,1,1,3,5,1,1948,0,0,87.0,1169.3333333333333,216
2026-01-03,Saturday,Lunch,Aloo Shimla Mirch,2,5,2,2026,1,1,3,5,1,1948,0,0,115.0,115.66666666666667,1464
2026-01-03,Saturday,Lunch,Kuzhambu,2,71,2,2026,1,1,3,5,1,1948,0,0,786.0,901.6666666666666,264
2026-01-03,Saturday,Lunch,Kofta,2,66,2,2026,1,1,3,5,1,1948,0,0,214.0,610.3333333333334,212
2026-01-03,Saturday,Snacks,Thalipeeth,3,132,2,2026,1,1,3,5,1,1948,0,0,186.0,634.0,936
2026-01-03,Saturday,Snacks,Kodubale,3,65,2,2026,1,1,3,5,1,1948,0,0,427.0,295.3333333333333,1125
2026-01-03,Saturday,Dinner,Mushroom Do Pyaza,1,89,2,2026,1,1,3,5,1,1948,0,0,260.0,362.3333333333333,197
2026-01-03,Saturday,Dinner,Kadai Paneer,1,55,2,2026,1,1,3,5,1,1948,0,0,95.0,141.0,334
2026-01-03,Saturday,Dinner,Sambar,1,118,2,2026,1,1,3,5,1,1948,0,0,1341.0,1368.6666666666667,1756
2026-01-03,Saturday,Dinner,Dal Makhani,1,32,2,2026,1,1,3,5,1,1948,0,0,240.0,238.0,431
2026-01-03,Saturday,Dinner,Veg Biryani,1,140,2,2026,1,1,3,5,1,1948,0,0,341.0,463.6666666666667,805
2026-01-03,Saturday,Dinner,Aloo Tuk,1,7,2,2026,1,1,3,5,1,1948,0,0,3550.0,1569.3333333333333,704
2026-01-03,Saturday,Dinner,Palak Paneer,1,98,2,2026,1,1,3,5,1,1948,0,0,2485.0,1624.3333333333333,1309
2026-01-03,Saturday,Breakfast,Cheera Doi,0,23,2,2026,1,1,3,5,1,1948,0,0,95.0,1359.3333333333333,263
2026-01-03,Saturday,Lunch,Veg Biryani,2,140,2,2026,1,1,3,5,1,1948,0,0,283.0,246.66666666666666,898
2026-01-03,Saturday,Lunch,Sambar,2,118,2,2026,1,1,3,5,1,1948,0,0,1723.0,771.6666666666666,1771
2026-01-03,Saturday,Lunch,Dal Makhani,2,32,2,2026,1,1,3,5,1,1948,0,0,49.0,129.33333333333334,481
2026-01-03,Saturday,Lunch,Matar Paneer,2,79,2,2026,1,1,3,5,1,1948,0,0,315.0,1161.6666666666667,88
2026-01-03,Saturday,Lunch,Chaulai Saag,2,22,2,2026,1,1,3,5,1,1948,0,0,2106.0,1883.0,125
2026-01-03,Saturday,Lunch,Dal Tadka,2,33,2,2026,1,1,3,5,1,1948,0,0,391.0,495.6666666666667,1329
2026-01-03,Saturday,Snacks,Coffee,3,27,2,2026,1,1,3,5,1,1948,0,0,191.0,273.0,1630
2026-01-03,Saturday,Dinner,Matar Paneer,1,79,2,2026,1,1,3,5,1,1948,0,0,818.0,528.0,362
2026-01-03,Saturday,Dinner,Ennai Kathirikkai,1,39,2,2026,1,1,3,5,1,1948,0,0,284.0,731.3333333333334,267
2026-01-03,Saturday,Dinner,Avial,1,9,2,2026,1,1,3,5,1,1948,0,0,144.0,679.6666666666666,564
2026-01-03,Saturday,Dinner,Masoor Dal,1,78,2,2026,1,1,3,5,1,1948,0,0,118.0,222.0,248
2026-01-03,Saturday,Breakfast,Sabudana Khichadi,0,117,2,2026,1,1,3,5,1,1948,0,0,763.0,1234.6666666666667,453
2026-01-03,Saturday,Breakfast,Medu Vada,0,80,2,2026,1,1,3,5,1,1948,0,0,322.0,638.0,195
2026-01-03,Saturday,Lunch,Koottu,2,67,2,2026,1,1,3,5,1,1948,0,0,469.0,1578.0,127
2026-01-03,Saturday,Lunch,Baingan Bharta,2,10,2,2026,1,1,3,5,1,1948,0,0,4447.0,1687.6666666666667,748
2026-01-03,Saturday,Lunch,Rajma,2,112,2,2026,1,1,3,5,1,1948,0,0,486.0,273.3333333333333,1948
2026-01-03,Saturday,Snacks,Aloo Tikki,3,6,2,2026,1,1,3,5,1,1948,0,0,530.0,593.0,1415
2026-01-03,Saturday,Snacks,Naan Khatai,3,92,2,2026,1,1,3,5,1,1948,0,0,3140.0,3457.6666666666665,1355
2026-01-03,Saturday,Dinner,Theeyal,1,134,2,2026,1,1,3,5,1,1948,0,0,233.0,300.3333333333333,135
2026-01-03,Saturday,Dinner,Dal Tadka,1,33,2,2026,1,1,3,5,1,1948,0,0,657.0,1011.3333333333334,1002
2026-01-03,Saturday,Breakfast,Wheat Upma,0,143,2,2026,1,1,3,5,1,1948,0,0,886.0,1442.6666666666667,301
2026-01-03,Saturday,Lunch,Dalithoy,2,34,2,2026,1,1,3,5,1,1948,0,0,2678.0,1049.3333333333333,742
2026-01-03,Saturday,Lunch,Olan,2,95,2,2026,1,1,3,5,1,1948,0,0,724.0,377.3333333333333,396
2026-01-03,Saturday,Lunch,Green Salad,2,46,2,2026,1,1,3,5,1,1948,0,0,275.0,193.66666666666666,364
2026-01-03,Saturday,Lunch,Aloo Matar,2,2,2,2026,1,1,3,5,1,1948,0,0,151.0,980.3333333333334,1311
2026-01-03,Saturday,Snacks,Khaman,3,60,2,2026,1,1,3,5,1,1948,0,0,1666.0,800.6666666666666,1040
2026-01-03,Saturday,Dinner,Mix Veg Curry,1,87,2,2026,1,1,3,5,1,1948,0,0,1925.0,928.0,368
2026-01-03,Saturday,Dinner,Poriyal,1,109,2,2026,1,1,3,5,1,1948,0,0,269.0,260.0,199
2026-01-03,Saturday,Dinner,Lobiya,1,74,2,2026,1,1,3,5,1,1948,0,0,150.0,388.3333333333333,208
2026-01-03,Saturday,Dinner,Karela Bharta,1,57,2,2026,1,1,3,5,1,1948,0,0,134.0,231.66666666666666,1074
2026-01-03,Saturday,Breakfast,Hando Guri,0,47,2,2026,1,1,3,5,1,1948,0,0,264.0,174.33333333333334,420
2026-01-03,Saturday,Breakfast,Paniyaram,0,101,2,2026,1,1,3,5,1,1948,0,0,1007.0,640.3333333333334,318
2026-01-03,Saturday,Lunch,Karela Bharta,2,57,2,2026,1,1,3,5,1,1948,0,0,2709.0,1444.6666666666667,931
2026-01-03,Saturday,Lunch,Curd Rice,2,28,2,2026,1,1,3,5,1,1948,0,0,110.0,228.33333333333334,435
2026-01-03,Saturday,Lunch,Chapati,2,21,2,2026,1,1,3,5,1,1948,0,0,267.0,1751.0,307
2026-01-03,Saturday,Lunch,Khichdi,2,63,2,2026,1,1,3,5,1,1948,0,0,267.0,267.6666666666667,707
2026-01-03,Saturday,Lunch,Mushroom Do Pyaza,2,89,2,2026,1,1,3,5,1,1948,0,0,271.0,209.0,259
2026-01-03,Saturday,Snacks,Mirchi Bada,3,84,2,2026,1,1,3,5,1,1948,0,0,422.0,746.3333333333334,1135
2026-01-03,Saturday,Dinner,Rasam,1,113,2,2026,1,1,3,5,1,1948,0,0,134.0,266.0,195
2026-01-03,Saturday,Dinner,Kuzhambu,1,71,2,2026,1,1,3,5,1,1948,0,0,425.0,275.3333333333333,388
2026-01-03,Saturday,Dinner,Gobhi Matar,1,44,2,2026,1,1,3,5,1,1948,0,0,732.0,380.3333333333333,382
2026-01-03,Saturday,Dinner,Khoya Paneer,1,64,2,2026,1,1,3,5,1,1948,0,0,859.0,516.6666666666666,369
2026-01-03,Saturday,Dinner,Jeera Aloo,1,51,2,2026,1,1,3,5,1,1948,0,0,253.0,257.0,319
2026-01-03,Saturday,Dinner,Kofta,1,66,2,2026,1,1,3,5,1,1948,0,0,461.0,241.33333333333334,459
2026-01-03,Saturday,Dinner,Kos Kootu,1,68,2,2026,1,1,3,5,1,1948,0,0,738.0,439.0,355
2026-01-03,Saturday,Breakfast,Kumol Sawul,0,69,2,2026,1,1,3,5,1,1948,0,0,482.0,377.3333333333333,289
2026-01-03,Saturday,Lunch,Masoor Dal,2,78,2,2026,1,1,3,5,1,1948,0,0,106.0,178.66666666666666,188
2026-01-03,Saturday,Lunch,Aloo Gobi,2,1,2,2026,1,1,3,5,1,1948,0,0,222.0,128.33333333333334,1767
2026-01-03,Saturday,Dinner,Gatte ki Sabzi,1,43,2,2026,1,1,3,5,1,1948,0,0,230.0,120.0,345
2026-01-03,Saturday,Dinner,Shahi Paneer,1,126,2,2026,1,1,3,5,1,1948,0,0,714.0,311.3333333333333,570
2026-01-03,Saturday,Lunch,Kadai Paneer,2,55,2,2026,1,1,3,5,1,1948,0,0,1009.0,570.0,346
2026-01-03,Saturday,Lunch,Methi Saag,2,81,2,2026,1,1,3,5,1,1948,0,0,238.0,1268.3333333333333,100
2026-01-03,Saturday,Lunch,Pachadi,2,97,2,2026,1,1,3,5,1,1948,0,0,262.0,1085.6666666666667,88
2026-01-03,Saturday,Lunch,Paneer Butter Masala,2,99,2,2026,1,1,3,5,1,1948,0,0,146.0,1629.0,1420
2026-01-03,Saturday,Snacks,Dhokla,3,35,2,2026,1,1,3,5,1,1948,0,0,237.0,178.33333333333334,1642
2026-01-03,Saturday,Dinner,Chana Masala,1,20,2,2026,1,1,3,5,1,1948,0,0,311.0,168.66666666666666,2030
2026-01-03,Saturday,Breakfast,Aloo Paratha,0,3,2,2026,1,1,3,5,1,1948,0,0,306.0,304.3333333333333,1289
2026-01-03,Saturday,Lunch,Ennai Kathirikkai,2,39,2,2026,1,1,3,5,1,1948,0,0,368.0,366.0,338
2026-01-03,Saturday,Snacks,Dabeli,3,30,2,2026,1,1,3,5,1,1948,0,0,5875.0,2440.3333333333335,1402
2026-01-03,Saturday,Dinner,Kadhi Pakoda,1,56,2,2026,1,1,3,5,1,1948,0,0,74.0,247.0,298
2026-01-03,Saturday,Dinner,Undhiyu,1,137,2,2026,1,1,3,5,1,1948,0,0,303.0,1033.0,106
2026-01-03,Saturday,Dinner,Jeera Rice,1,52,2,2026,1,1,3,5,1,1948,0,0,39.0,2195.0,358
2026-01-03,Saturday,Lunch,Batata Saung,2,11,2,2026,1,1,3,5,1,1948,0,0,6801.0,2536.6666666666665,827
2026-01-03,Saturday,Snacks,Chakri,3,19,2,2026,1,1,3,5,1,1948,0,0,92.0,411.3333333333333,2084
2026-01-03,Saturday,Snacks,Shakarpara,3,127,2,2026,1,1,3,5,1,1948,0,0,456.0,478.6666666666667,1081
2026-01-03,Saturday,Dinner,Paneer Butter Masala,1,99,2,2026,1,1,3,5,1,1948,0,0,350.0,699.6666666666666,1171
2026-01-03,Saturday,Dinner,Batata Saung,1,11,2,2026,1,1,3,5,1,1948,0,0,2079.0,1540.0,467
2026-01-03,Saturday,Breakfast,Appam,0,8,2,2026,1,1,3,5,1,1948,0,0,922.0,992.6666666666666,464
2026-01-03,Saturday,Lunch,Palak Paneer,2,98,2,2026,1,1,3,5,1,1948,0,0,107.0,1214.0,1421
2026-01-03,Saturday,Lunch,Fruit Custard,2,42,2,2026,1,1,3,5,1,1948,0,0,3806.0,2098.0,731
2026-01-03,Saturday,Lunch,Undhiyu,2,137,2,2026,1,1,3,5,1,1948,0,0,192.0,362.0,140
2026-01-03,Saturday,Snacks,Kachori,3,54,2,2026,1,1,3,5,1,1948,0,0,65.0,123.66666666666667,1556
2026-01-03,Saturday,Snacks,Farsi Puri,3,40,2,2026,1,1,3,5,1,1948,0,0,45.0,121.66666666666667,1725
2026-01-03,Saturday,Dinner,Mag Dhokli,1,75,2,2026,1,1,3,5,1,1948,0,0,199.0,1410.0,188
2026-01-03,Saturday,Dinner,Navrattan Korma,1,93,2,2026,1,1,3,5,1,1948,0,0,1338.0,909.0,273
2026-01-03,Saturday,Lunch,Kos Kootu,2,68,2,2026,1,1,3,5,1,1948,0,0,101.0,2074.6666666666665,174
2026-01-03,Saturday,Lunch,Gobhi Matar,2,44,2,2026,1,1,3,5,1,1948,0,0,317.0,516.6666666666666,328
2026-01-03,Saturday,Snacks,Pav Bhaji,3,105,2,2026,1,1,3,5,1,1948,0,0,191.0,1196.3333333333333,944
2026-01-03,Saturday,Snacks,Pani Puri,3,100,2,2026,1,1,3,5,1,1948,0,0,1233.0,580.0,1011
2026-01-03,Saturday,Dinner,Pav Bhaji,1,105,2,2026,1,1,3,5,1,1948,0,0,183.0,807.6666666666666,115
2026-01-03,Saturday,Dinner,Aloo Matar,1,2,2,2026,1,1,3,5,1,1948,0,0,145.0,886.6666666666666,1132
2026-01-03,Saturday,Lunch,Kaara Kozhambu,2,53,2,2026,1,1,3,5,1,1948,0,0,4080.0,1826.3333333333333,590
2026-01-03,Saturday,Snacks,Sev Khamani,3,123,2,2026,1,1,3,5,1,1948,0,0,307.0,341.3333333333333,1004
2026-01-03,Saturday,Snacks,Sandwich,3,121,2,2026,1,1,3,5,1,1948,0,0,153.0,577.3333333333334,1103
2026-01-03,Saturday,Dinner,Green Salad,1,46,2,2026,1,1,3,5,1,1948,0,0,100.0,69.66666666666667,357
2026-01-03,Saturday,Breakfast,Rava Dosa,0,115,2,2026,1,1,3,5,1,1948,0,0,365.0,1123.0,166
2026-01-03,Saturday,Lunch,Chana Masala,2,20,2,2026,1,1,3,5,1,1948,0,0,1381.0,1984.0,1783
2026-01-03,Saturday,Lunch,Aloo Tuk,2,7,2,2026,1,1,3,5,1,1948,0,0,277.0,201.0,773
2026-01-03,Saturday,Snacks,Sandige,3,120,2,2026,1,1,3,5,1,1948,0,0,6257.0,2133.3333333333335,970
2026-01-03,Saturday,Dinner,Aloo Shimla Mirch,1,5,2,2026,1,1,3,5,1,1948,0,0,82.0,742.6666666666666,1037
2026-01-03,Saturday,Lunch,Shahi Paneer,2,126,2,2026,1,1,3,5,1,1948,0,0,262.0,1024.0,120
2026-01-03,Saturday,Breakfast,Thepla,0,135,2,2026,1,1,3,5,1,1948,0,0,66.0,229.66666666666666,179
2026-01-03,Saturday,Breakfast,Sevai,0,125,2,2026,1,1,3,5,1,1948,0,0,589.0,2022.3333333333333,313
2026-01-03,Saturday,Snacks,Rasya Muthia,3,114,2,2026,1,1,3,5,1,1948,0,0,595.0,1431.6666666666667,874
2026-01-03,Saturday,Dinner,Jalfrezi,1,50,2,2026,1,1,3,5,1,1948,0,0,140.0,197.66666666666666,354
2026-01-03,Saturday,Snacks,Tea,3,131,2,2026,1,1,3,5,1,1948,0,0,1501.0,1121.3333333333333,977
2026-01-03,Saturday,Snacks,Patra,3,104,2,2026,1,1,3,5,1,1948,0,0,193.0,255.0,1046
2026-01-03,Saturday,Dinner,Fruit Custard,1,42,2,2026,1,1,3,5,1,1948,0,0,200.0,462.3333333333333,316
2026-01-03,Saturday,Breakfast,Hurum,0,48,2,2026,1,1,3,5,1,1948,0,0,1286.0,552.6666666666666,381
2026-01-03,Saturday,Lunch,Mix Veg Curry,2,87,2,2026,1,1,3,5,1,1948,0,0,1412.0,600.3333333333334,367
2026-01-03,Saturday,Lunch,Pav Bhaji,2,105,2,2026,1,1,3,5,1,1948,0,0,3106.0,1117.6666666666667,1663
2026-01-03,Saturday,Lunch,Avial,2,9,2,2026,1,1,3,5,1,1948,0,0,1812.0,1340.3333333333333,621
2026-01-03,Saturday,Snacks,Samosa,3,119,2,2026,1,1,3,5,1,1948,0,0,213.0,2012.6666666666667,1321
2026-01-03,Saturday,Snacks,Spring Rolls,3,130,2,2026,1,1,3,5,1,1948,0,0,2341.0,1430.6666666666667,672
2026-01-03,Saturday,Snacks,Chorafali,3,26,2,2026,1,1,3,5,1,1948,0,0,473.0,235.0,1504
2026-01-03,Saturday,Lunch,Mixed Veg Curry,2,88,2,2026,1,1,3,5,1,1948,0,0,32.0,126.0,236
2026-01-03,Saturday,Snacks,Lilva Kachori,3,73,2,2026,1,1,3,5,1,1948,0,0,126.0,250.0,1342
2026-01-03,Saturday,Dinner,Curd Rice,1,28,2,2026,1,1,3,5,1,1948,0,0,1986.0,742.6666666666666,349
2026-01-03,Saturday,Lunch,Turiya Patra Vatana Sabji,2,136,2,2026,1,1,3,5,1,1948,0,0,1341.0,1682.6666666666667,643
2026-01-03,Saturday,Dinner,Kaara Kozhambu,1,53,2,2026,1,1,3,5,1,1948,0,0,53.0,229.33333333333334,333
2026-01-03,Saturday,Lunch,Keerai Koottu,2,58,2,2026,1,1,3,5,1,1948,0,0,293.0,351.3333333333333,216
2026-01-03,Saturday,Snacks,Bonda,3,14,2,2026,1,1,3,5,1,1948,0,0,859.0,1265.6666666666667,1259
2026-01-03,Saturday,Dinner,Koottu,1,67,2,2026,1,1,3,5,1,1948,0,0,821.0,507.6666666666667,359
2026-01-03,Saturday,Dinner,Turiya Patra Vatana Sabji,1,136,2,2026,1,1,3,5,1,1948,0,0,604.0,306.6666666666667,515
2026-01-03,Saturday,Dinner,Aloo Gobi,1,1,2,2026,1,1,3,5,1,1948,0,0,160.0,121.66666666666667,1599
2026-01-03,Saturday,Snacks,Khakhra,3,59,2,2026,1,1,3,5,1,1948,0,0,3416.0,2148.0,1085
2026-01-03,Saturday,Snacks,Milk,3,83,2,2026,1,1,3,5,1,1948,0,0,1044.0,666.6666666666666,1282
2026-01-03,Saturday,Dinner,Daal Dhokli,1,29,2,2026,1,1,3,5,1,1948,0,0,61.0,709.6666666666666,347
2026-01-03,Saturday,Snacks,Bread Pakoda,3,16,2,2026,1,1,3,5,1,1948,0,0,279.0,236.33333333333334,1802
2026-01-03,Saturday,Snacks,Missi Roti,3,86,2,2026,1,1,3,5,1,1948,0,0,250.0,1614.3333333333333,822
2026-01-03,Saturday,Snacks,Maggi,3,76,2,2026,1,1,3,5,1,1948,0,0,4231.0,1569.0,1035
2026-01-03,Saturday,Snacks,Bhajji,3,12,2,2026,1,1,3,5,1,1948,0,0,64.0,111.33333333333333,1965
2026-01-03,Saturday,Snacks,Dahi Vada,3,31,2,2026,1,1,3,5,1,1948,0,0,1143.0,1776.0,1266
2026-01-03,Saturday,Snacks,Chevdo,3,24,2,2026,1,1,3,5,1,1948,0,0,240.0,459.6666666666667,1441
2026-01-03,Saturday,Snacks,Thattai,3,133,2,2026,1,1,3,5,1,1948,0,0,449.0,308.0,1034
2026-01-03,Saturday,Snacks,Khandvi,3,61,2,2026,1,1,3,5,1,1948,0,0,957.0,771.6666666666666,1151
2026-01-03,Saturday,Snacks,Papad,3,102,2,2026,1,1,3,5,1,1948,0,0,134.0,1015.6666666666666,995
2026-01-03,Saturday,Snacks,Bread Pakora,3,17,2,2026,1,1,3,5,1,1948,0,0,571.0,423.3333333333333,1533
2026-01-03,Saturday,Dinner,Chaulai Saag,1,22,2,2026,1,1,3,5,1,1948,0,0,244.0,250.33333333333334,426
2026-01-03,Saturday,Snacks,Methi na Gota,3,82,2,2026,1,1,3,5,1,1948,0,0,824.0,855.0,1139
2026-01-03,Saturday,Snacks,Shankarpali,3,128,2,2026,1,1,3,5,1,1948,0,0,216.0,251.66666666666666,1086
2026-01-03,Saturday,Snacks,French Fries,3,41,2,2026,1,1,3,5,1,1948,0,0,682.0,616.3333333333334,1193
2026-01-03,Saturday,Snacks,Goli Bajje,3,45,2,2026,1,1,3,5,1,1948,0,0,201.0,607.0,1164
2026-01-04,Sunday,Breakfast,Pongal,0,107,3,2026,1,1,4,6,1,1948,0,0,2082.0,1351.0,1003
2026-01-04,Sunday,Breakfast,Akki Rotti,0,0,3,2026,1,1,4,6,1,1948,0,0,5385.0,2093.3333333333335,1475
2026-01-04,Sunday,Breakfast,Upma,0,138,3,2026,1,1,4,6,1,1948,0,0,134.0,237.0,180
2026-01-04,Sunday,Breakfast,Poha,0,106,3,2026,1,1,4,6,1,1948,0,0,1049.0,976.0,304
2026-01-04,Sunday,Breakfast,Idli,0,49,3,2026,1,1,4,6,1,1948,0,0,149.0,1868.6666666666667,712
2026-01-04,Sunday,Breakfast,Uttapam,0,139,3,2026,1,1,4,6,1,1948,0,0,3834.0,1896.0,1337
2026-01-04,Sunday,Breakfast,Dibba Rotti,0,36,3,2026,1,1,4,6,1,1948,0,0,244.0,604.3333333333334,277
2026-01-04,Sunday,Lunch,Jeera Aloo,2,51,3,2026,1,1,4,6,1,1948,0,0,682.0,568.6666666666666,285
2026-01-04,Sunday,Lunch,Khoya Paneer,2,64,3,2026,1,1,4,6,1,1948,0,0,152.0,161.66666666666666,243
2026-01-04,Sunday,Lunch,Jeera Rice,2,52,3,2026,1,1,4,6,1,1948,0,0,111.0,661.6666666666666,185
2026-01-04,Sunday,Lunch,Jalfrezi,2,50,3,2026,1,1,4,6,1,1948,0,0,454.0,200.33333333333334,402
2026-01-04,Sunday,Lunch,Bhindi Masala,2,13,3,2026,1,1,4,6,1,1948,0,0,3438.0,2677.0,775
2026-01-04,Sunday,Lunch,Mag Dhokli,2,75,3,2026,1,1,4,6,1,1948,0,0,276.0,266.6666666666667,194
2026-01-04,Sunday,Snacks,Kuzhakkattai,3,70,3,2026,1,1,4,6,1,1948,0,0,1280.0,748.0,950
