Date,Student_Count,Event_Flag,Vacation_Flag,Breakfast,Dinner,Lunch,Snacks,Total_Daily_Servings,Cluster,PCA1,PCA2
2023-07-15,4087,0,0,4247,8478,10643,4938,28306,3,1.4370669343281373,-0.4528407603017113
2023-07-16,3100,0,0,4349,7471,8772,3355,23947,0,-0.09029653181797959,-0.1744375963583173
2023-07-17,3779,0,0,5410,6517,9121,3907,24955,3,0.5985341614341813,0.6019658363146376
2023-07-18,3556,1,0,5265,7791,9683,5120,27859,3,1.2472521733190696,0.24561848509663986
2023-07-19,3052,0,0,3218,6896,7381,3033,20528,0,-0.9419887249511845,-0.4932725474164738
2023-07-20,3300,0,0,3166,6256,9127,3999,22548,0,-0.3279373740037745,-0.3530585712263036
2023-07-21,2886,0,0,4260,5504,6414,3381,19559,0,-1.049475605906817,0.42529858841186907
2023-07-22,3698,0,0,3495,6925,10288,4125,24833,0,0.3508324629721774,-0.4223957479953082
2023-07-23,3763,0,0,4381,8354,8433,5095,26263,3,0.9592823562223831,-0.2500640821794635
2023-07-24,3230,0,0,4146,7727,11108,4156,27137,3,0.6624268103051542,-0.38671905775701537
2023-07-25,4210,1,0,7188,10052,10749,6200,34189,1,3.183992866247248,0.5477839122254998
2023-07-26,3091,0,0,3204,5526,8484,3347,20561,0,-0.9112812183038494,-0.15736107674264158
2023-07-27,3455,0,0,3870,7939,7695,3520,23024,0,-0.10941095700576527,-0.4518646236856108
2023-07-28,3856,0,0,5408,8045,9109,5014,27576,3,1.3426665653526801,0.2665616416268014
2023-07-29,3873,1,0,4650,9212,12538,5020,31420,3,1.9870012087616822,-0.553865369814119
2023-07-30,4838,1,0,6140,11828,17373,6071,41412,1,4.67889609926266,-0.7171640951633769
2023-07-31,3630,0,0,6045,7797,10465,3570,27877,3,1.1196167543983149,0.4563870076560905
2023-08-01,4114,0,0,4637,6338,10206,4231,25412,3,0.7878285727057409,0.2758802126609784
2023-08-02,3888,0,0,4814,8714,11973,3340,28841,3,1.249547036054272,-0.4350794683590065
2023-08-03,3641,0,0,3769,6850,9488,3659,23766,0,0.0853313392378333,-0.27347282027962033
2023-08-04,3691,0,0,5655,9665,9654,3954,28928,3,1.414122010950547,-0.16170274912006322
2023-08-05,3423,0,0,3057,7547,10675,3272,24551,0,-0.005322194260770302,-0.8729697933443576
2023-08-06,3578,0,0,4226,8508,7828,4281,24843,0,0.4663709649111598,-0.39442795743540365
2023-08-07,3996,0,0,4508,7233,9892,3373,25006,3,0.5282258032589253,-0.07270527728057759
2023-08-08,2906,0,0,2938,4935,9298,2796,19967,0,-1.2490787941623258,-0.1982218117459191
2023-08-09,3894,0,0,4322,8502,9991,4227,27042,3,1.0104094832440502,-0.4478552604508115
2023-08-10,3559,1,0,4315,8487,9306,3756,25864,3,0.5629480359476218,-0.4538757443331759
2023-08-11,4282,0,0,5595,8994,10883,4634,30106,3,1.984215778773685,-0.006728359884668805
2023-08-12,2999,0,0,2739,6702,7520,2708,19669,0,-1.2420373745585724,-0.6893137599223083
2023-08-13,3700,0,0,4729,7396,9084,3577,24786,0,0.4196287971989876,0.03063232074057392
2023-08-14,4094,0,0,4687,9033,12559,4030,30309,3,1.7200479960086237,-0.5548306071109814
2023-08-15,1996,0,1,1693,3289,3546,1495,10023,2,-3.8872028804149825,-0.15970461778338968
2023-08-16,2901,0,0,4050,4785,6095,3179,18109,0,-1.387336143158079,0.5251767914972063
2023-08-17,3585,0,0,4281,5657,7523,3401,20862,0,-0.48191650458768914,0.3554413693474559
2023-08-18,3740,0,0,3762,6836,9783,3823,24204,0,0.23621315079103086,-0.2734088801052887
2023-08-19,3122,0,0,3263,6637,8444,3663,22007,0,-0.5397052586941105,-0.4067992524726083
2023-08-20,3795,0,0,4722,7105,9915,4118,25860,3,0.7379429204174489,0.10705418221022737
2023-08-21,2890,0,0,3912,6334,6760,2828,19834,0,-1.108069123085687,-0.012826459139564437
2023-08-22,3808,0,0,6014,8430,11078,4245,29767,3,1.6728255217694223,0.2926100455742972
2023-08-23,3367,0,0,3445,7661,10217,3987,25310,0,0.27857709433644323,-0.6565865739109727
2023-08-24,3557,0,0,4670,8270,11149,3400,27489,3,0.8314465961431735,-0.34379098973141176
2023-08-25,4391,1,0,6334,8309,15407,7414,37464,1,3.8992217416159383,0.5016395591372873
2023-08-26,4095,0,0,4929,8054,9763,4383,27129,3,1.2061207066621418,-0.024693758146033782
2023-08-27,3038,0,0,4040,6585,9188,2995,22808,0,-0.4521643452165657,-0.12104539751152806
2023-08-28,2982,0,0,3632,6161,8903,2991,21687,0,-0.745066243093449,-0.18033530031886247
2023-08-29,3970,0,0,3877,7712,10508,4529,26626,3,0.940490568897715,-0.438527747790212
2023-08-30,1461,0,1,1508,2628,2711,1179,8026,2,-4.5912036249453125,-0.057667582525234344
2023-08-31,2917,0,0,3350,4964,9102,2580,19996,0,-1.2230719830197723,-0.023945166751338988
2023-09-01,3261,0,0,4541,5576,9473,3098,22688,0,-0.32402103610978883,0.378500638641647
2023-09-02,3399,0,0,3715,7654,9118,4306,24793,0,0.2876637444938257,-0.45760085398127365
2023-09-03,3542,0,0,4950,9199,8195,3023,25367,0,0.44388796420170074,-0.3568961193892853
2023-09-04,4000,0,0,4290,8259,12264,3741,28554,3,1.2372536818398412,-0.5344430729821775
2023-09-05,3712,0,0,3773,6772,10111,3607,24263,0,0.19666114140835306,-0.2818909770387547
2023-09-06,3894,0,0,5165,7453,9237,4810,26665,3,1.1121092514755975,0.2964787837850567
2023-09-07,2886,0,0,3457,6400,5658,3089,18604,0,-1.341685259238469,-0.16882806110444262
2023-09-08,3212,0,0,4314,6126,8266,3050,21756,0,-0.5328620503284316,0.17794694005902448
2023-09-09,3768,0,0,6161,7246,8032,4002,25441,3,0.8143353415216813,0.8041890818780891
2023-09-10,4284,0,0,5167,7319,10880,4649,28015,3,1.5034253576547525,0.25282102767288783
2023-09-11,4064,0,0,5361,7107,8685,3964,25117,3,0.7817453979866628,0.44906891154621886
2023-09-12,2973,0,0,3450,6661,8611,2817,21539,0,-0.8117027006011085,-0.397473203868419
2023-09-13,3411,0,0,3998,5703,8261,4736,22698,0,-0.039394063005108726,0.269852872815572
2023-09-14,2908,0,0,3670,6012,7449,2468,19599,0,-1.2436464040889155,-0.09289123847126207
2023-09-15,3785,0,0,4073,7299,10668,4789,26829,3,0.9467843259485764,-0.2297884910930199
2023-09-16,3136,0,0,4039,5717,9893,3008,22657,0,-0.4603797834318342,0.08336489571229896
2023-09-17,3476,0,0,3786,5347,10046,3331,22510,0,-0.3191013638685939,0.08952197317156298
2023-09-18,3941,0,0,5901,6750,11895,4206,28752,3,1.4760179798408002,0.6575707506922756
2023-09-19,3769,0,0,4948,7445,8690,4053,25136,3,0.6238677875172207,0.17003059204210966
2023-09-20,2993,0,0,4208,7022,7719,3857,22806,0,-0.2921961003594017,-0.03500127590420277
2023-09-21,3329,0,0,3842,6284,9791,2930,22847,0,-0.3565519816698973,-0.15736958553264757
2023-09-22,3033,0,0,4175,5696,9149,3204,22224,0,-0.5363379418433286,0.19757623770398056
2023-09-23,3641,0,0,4161,7029,9993,3519,24702,0,0.2847900537613758,-0.17640515482601607
2023-09-24,3700,0,0,4608,6981,8872,3376,23837,0,0.1861959373034247,0.0836243835991353
2023-09-25,3978,0,0,5282,9299,11120,4072,29773,3,1.6600288595223764,-0.28765063218684933
2023-09-26,3019,0,0,4064,6283,8584,3356,22287,0,-0.500439976297427,0.024649356251079512
2023-09-27,2886,0,0,3754,5804,6979,2966,19503,0,-1.1830775200237165,0.058008578786241126
2023-09-28,3954,0,0,4728,7508,11471,4555,28262,3,1.3313997328390237,-0.03837043052092627
2023-09-29,4093,0,0,6444,8862,13696,4814,33816,1,2.6969145948210635,0.2947657312721019
2023-09-30,2957,0,0,4455,6481,8106,3723,22765,0,-0.3256793925125546,0.19616520351477887
2023-10-01,3928,0,0,4673,5976,10042,5272,25963,3,0.9702182274675663,0.467449742994655
2023-10-02,1276,0,1,1222,2208,2532,1135,7097,2,-4.900414047466748,-0.07236074289266739
2023-10-03,3233,0,0,3630,8116,8106,2726,22578,0,-0.45050032298155324,-0.6877064183088205
2023-10-04,4753,1,0,8201,14610,16935,7492,47238,1,6.276329880554699,-0.4122267778401536
2023-10-05,4636,1,0,6736,9620,14926,4964,36246,1,3.4709363299735525,0.1854438837536283
2023-10-06,4305,1,0,7664,10887,11285,5624,35460,1,3.445546847063424,0.4752837714975639
2023-10-07,3866,0,0,5960,9852,8135,4824,28771,3,1.6578285011050435,0.061230518463958244
2023-10-08,3802,1,0,6867,6745,11046,4611,29269,3,1.6937915867220044,1.164882757279246
2023-10-09,3220,0,0,4107,7922,9147,4197,25373,0,0.34871979355734,-0.36344838850538613
2023-10-10,3687,1,0,4712,10662,12951,5236,33561,1,2.378193294585556,-0.9255477484821163
2023-10-11,4401,1,0,7708,9039,13326,7210,37283,1,4.0316835350417985,1.0133419005769522
2023-10-12,3776,1,0,4160,7993,8508,4171,24832,3,0.5120011856839441,-0.3209411610298531
2023-10-13,3166,0,0,3305,5793,6845,2771,18714,0,-1.2854132182018176,-0.1463349957645509
2023-10-14,3750,1,0,5595,7982,12857,5188,31622,3,2.0728320460953675,0.2049806675784131
2023-10-15,4944,1,0,8311,10954,13871,8026,41162,1,5.255676041738866,0.8109705143747719
2023-10-16,3643,0,0,4431,6385,11424,3806,26046,3,0.5888901622560301,0.07468284884226656
2023-10-17,4234,0,0,4943,7377,9760,4548,26628,3,1.1876066893921946,0.17909010310071047
2023-10-18,2892,0,0,3655,6056,7681,3078,20470,0,-0.9914226220619018,-0.08008749650131049
2023-10-19,4089,0,0,6034,6296,9911,3724,25965,3,0.9627365249813965,0.9022959513564021
2023-10-20,3389,0,0,3811,6460,8353,3349,21973,0,-0.4134479377964887,-0.12199041099543727
2023-10-21,4092,0,0,5209,7529,11110,3892,27740,3,1.2494114562384742,0.14818937953622976
2023-10-22,4258,0,0,4100,8229,13001,4213,29543,3,1.5893786034007125,-0.6097785089960236
2023-10-23,4128,0,0,6572,7218,9747,4330,27867,3,1.5226944187216882,0.9486793249477143
2023-10-24,1439,0,1,1767,2199,2775,962,7703,2,-4.6779053783199345,0.15810615984053414
2023-10-25,3917,0,0,4660,8064,11168,4851,28743,3,1.460665228433331,-0.18580910203650133
2023-10-26,3460,1,0,5613,7454,9473,4190,26730,3,0.8747783298933227,0.4387065386741128
2023-10-27,4123,0,0,4810,7906,10378,6068,29162,3,1.8505239562525486,0.050736670396100234
2023-10-28,3498,0,0,4247,6825,7670,4461,23203,0,0.11259698559816153,0.0893919163773293
2023-10-29,3182,0,0,4477,5445,7756,3772,21450,0,-0.481422108133349,0.5103273233467207
2023-10-30,3810,0,0,3582,7375,10796,4389,26142,3,0.7082319559180468,-0.5077845420459542
2023-10-31,3172,0,0,3073,5595,7424,4256,20348,0,-0.7725263166198513,-0.12159046030451322
2023-11-01,3576,0,0,4214,6591,10968,3824,25597,0,0.4599164637258888,-0.05878001767999111
2023-11-02,4121,0,0,5704,7776,9667,4380,27527,3,1.376746019617461,0.4087738685752424
2023-11-03,3583,0,0,4504,7895,10222,3001,25622,0,0.40692972297759367,-0.30229700224040945
2023-11-04,4593,1,0,7948,8965,13687,6315,36915,1,3.9299050491732377,1.0668634472209826
2023-11-05,4524,1,0,5243,9270,14945,4238,33696,1,2.6400242156437854,-0.454321873767081
2023-11-06,3779,0,0,5376,6997,10604,4952,27929,3,1.3221339727049939,0.4605603098805281
2023-11-07,3531,0,0,5388,5558,9337,3949,24232,0,0.32728271567672096,0.8401825591746147
2023-11-08,4955,1,0,6410,13104,17762,4880,42156,1,4.740319655085538,-1.0387901602548202
2023-11-09,3122,0,0,4002,6389,6682,3009,20082,0,-0.9129052612042803,0.033638577317889974
2023-11-10,3949,0,0,5049,7271,12102,4268,28690,3,1.3898415427740731,0.12273807939164134
2023-11-11,4270,0,0,4753,9115,8830,3782,26480,3,1.0808094990751167,-0.38783472682648384
2023-11-12,1157,0,1,906,2066,1854,813,5639,2,-5.316181695491274,-0.17109057255795648
2023-11-13,3070,0,0,3458,6651,8692,2988,21789,0,-0.69239922254733,-0.38124726078911136
2023-11-14,3651,0,0,4122,8632,10250,3169,26173,3,0.5422730596241119,-0.6644716485430767
2023-11-15,3939,0,0,4914,6587,8692,5131,25324,3,0.8863176657143848,0.465032811380115
2023-11-16,3225,0,0,3667,6072,6947,2973,19659,0,-0.9997493062797279,-0.046369165869187
2023-11-17,3758,0,0,4978,9170,8682,4757,27587,3,1.2390476573419344,-0.23399556314776077
2023-11-18,3413,0,0,4294,6351,9697,3653,23995,0,0.06966551983249099,0.08700162210365556
2023-11-19,3300,0,0,4195,5950,7069,4218,21432,0,-0.37350625470812543,0.31011855259401383
2023-11-20,3224,0,0,3556,5883,7560,4417,21416,0,-0.45951686671558895,0.02656081261569475
2023-11-21,3295,0,0,4659,5406,8497,4261,22823,0,-0.07804196461141777,0.6055835966839448
2023-11-22,3739,0,0,6139,7535,10468,3454,27596,3,1.102800255190636,0.5638541572744485
2023-11-23,3515,0,0,5014,6042,9693,3651,24400,0,0.26887121891692967,0.5008910989836544
2023-11-24,3774,0,0,4183,7840,9573,4232,25828,3,0.6985740562785068,-0.3143076601554357
2023-11-25,3786,0,0,5331,6613,10649,4363,26956,3,1.032412661442172,0.5008852264950585
2023-11-26,3663,1,0,6269,7178,12328,4692,30467,3,1.7986972840852133,0.7185247106517468
2023-11-27,4217,0,0,6823,6667,11344,4659,29493,3,1.9254061004692085,1.162649283829017
2023-11-28,3762,0,0,4771,6040,8557,4347,23715,0,0.3468216922196895,0.4963381568710102
2023-11-29,4032,0,0,5516,8038,8545,4617,26716,3,1.2149790401089404,0.31925798765197977
2023-11-30,3591,0,0,4624,6751,8112,3690,23177,0,0.06482873614913225,0.20857829460664482
2023-12-01,3089,0,0,3170,4893,7963,3460,19486,0,-1.111426502511297,0.030612647238635084
2023-12-02,3507,0,0,4604,5913,10019,4439,24975,0,0.4467784086376382,0.38858048769721915
2023-12-03,4090,0,0,5170,9372,8544,5260,28346,3,1.6442599103404802,-0.15378276725362983
2023-12-04,4022,0,0,5173,7832,12447,4185,29637,3,1.6136034309839584,0.00682320506681909
2023-12-05,4208,0,0,5966,7241,9896,4437,27540,3,1.4440416924084354,0.6679876016525629
2023-12-06,4150,0,0,5181,8086,11803,5413,30483,3,2.0419718256119195,0.05966761781303404
2023-12-07,4031,0,0,6168,7632,9778,4186,27764,3,1.398233588311376,0.6391204124981669
2023-12-08,4009,0,0,4366,9267,11214,3986,28833,3,1.3753759758346467,-0.7066256063569308
2023-12-09,4277,0,0,3775,8775,9968,4830,27348,3,1.2847344141208232,-0.7214069034322963
2023-12-10,3048,0,0,4084,6170,6870,3774,20898,0,-0.6675438106662795,0.17376604327726172
2023-12-11,2935,0,0,4345,5131,9111,2885,21472,0,-0.7680562888287095,0.4058744090823371
2023-12-12,3264,0,0,4043,8363,8754,2827,23987,0,-0.10599604185145804,-0.5887423211894439
2023-12-13,3180,0,0,3247,6963,7986,2737,20933,0,-0.8544226436889392,-0.5447713451053215
2023-12-14,3950,0,0,4449,8888,10229,3893,27459,3,1.0831295585824012,-0.5278762436647002
2023-12-15,3634,0,0,4693,8568,9182,3710,26153,3,0.6914713782153544,-0.29954298983610717
2023-12-16,3379,0,0,4256,7055,8495,3220,23026,0,-0.17552657634885224,-0.09591902316152598
2023-12-17,3026,0,0,4483,5581,6790,3100,19954,0,-0.9311446832742521,0.4714811279391848
2023-12-18,4238,0,0,6192,6604,10292,3500,26588,3,1.1353242547558093,0.8601896779200843
2023-12-19,3233,0,0,4420,6695,9853,3997,24965,0,0.2464676815218787,0.0649808511542559
2023-12-20,1029,0,1,1139,1614,2291,982,6026,2,-5.262569101709599,0.04683946139096906
2023-12-21,1452,0,1,1470,1844,2323,1485,7122,2,-4.736540678323014,0.17654907406226872
2023-12-22,1048,0,1,701,2069,1931,662,5363,2,-5.467082302387854,-0.2814320443017323
2023-12-23,1254,0,1,1270,2387,2247,942,6846,2,-4.976589089573216,-0.09955393661869398
2023-12-24,1617,0,1,1694,2964,2564,1178,8400,2,-4.418067447106038,-0.05433338829868909
2023-12-25,1479,0,1,1853,2705,2675,1297,8530,2,-4.426722868778416,0.08907371396334357
2023-12-26,1925,0,1,1742,2097,3463,1691,8993,2,-4.10484537332771,0.20172496233477055
2023-12-27,1370,0,1,1786,1924,2299,1107,7116,2,-4.797399978358732,0.27229641576458563
2023-12-28,1145,0,1,971,2046,2181,910,6108,2,-5.213422029624036,-0.1446611310510855
2023-12-29,2001,0,1,2059,3175,4292,1641,11167,2,-3.6123705785623397,0.013707100737837864
2023-12-30,1352,0,1,1409,2077,2686,1411,7583,2,-4.712168324267522,0.061850685595335936
2023-12-31,1593,0,1,1183,2292,3617,1190,8282,2,-4.53388145918413,-0.15398186537493538
2024-01-01,1036,0,1,770,1492,1652,939,4853,2,-5.52771675052005,-0.06160717787540682
2024-01-02,1967,0,1,1566,2131,3536,1143,8376,2,-4.310134549734036,0.0712880116630086
2024-01-03,1989,0,1,2068,2495,4588,1249,10400,2,-3.84332886822979,0.16057637895627225
2024-01-04,1587,0,1,1642,1727,3731,1257,8357,2,-4.47300891090269,0.2076374667529352
2024-01-05,1331,0,1,982,2235,1948,1327,6492,2,-4.98050560280146,-0.14761578137782547
2024-01-06,1594,0,1,1550,2399,3657,1366,8972,2,-4.330216889567699,-0.005105411719149288
2024-01-07,1623,0,1,1584,2422,2834,1519,8359,2,-4.396318064159632,0.05363169967252456
2024-01-08,1653,0,1,2176,3180,3710,1463,10529,2,-3.902924657768629,0.07428781678658224
2024-01-09,1146,0,1,1194,2265,2097,936,6492,2,-5.104523431129344,-0.09650771110635428
2024-01-10,1283,0,1,1002,2114,2445,928,6489,2,-5.072140417349367,-0.15755059746843994
2024-01-11,3807,0,0,4483,7073,11126,4211,26893,3,0.9143366405034625,-0.04288556297196893
2024-01-12,4014,0,0,4404,8418,12585,4392,29799,3,1.5973770803777076,-0.49469079894789914
2024-01-13,4048,0,0,5712,8485,10683,4094,28974,3,1.579253783825207,0.15195721947765445
2024-01-14,3781,0,0,4377,7604,10004,4916,26901,3,1.0272052087711154,-0.13404122184240422
2024-01-15,3465,0,0,4808,7210,10704,4062,26784,3,0.7568917623491624,0.0715168355514981
2024-01-16,3145,0,0,3156,7776,8390,3517,22839,0,-0.38030669528989286,-0.771304043725038
2024-01-17,3102,0,0,3532,7223,7599,3173,21527,0,-0.6656628213509723,-0.43807884242825257
2024-01-18,3400,0,0,3752,6246,7271,3527,20796,0,-0.6044366291758132,-0.028023756217649107
2024-01-19,4228,0,0,4073,9561,12796,3721,30151,3,1.641727058754434,-1.0081312771161284
2024-01-20,4194,0,0,4505,9902,11097,5441,30945,3,2.125038500498892,-0.7048427150179872
2024-01-21,4031,0,0,3642,9851,11169,4330,28992,3,1.4011607293305968,-1.1684707336414661
2024-01-22,3454,0,0,4112,6893,7037,4168,22210,0,-0.1506181745573582,0.017594648746735372
2024-01-23,3799,0,0,4997,7247,11431,3334,27009,3,0.8528010091448204,0.06884325234200275
2024-01-24,4007,0,0,5813,9626,10711,4820,30970,3,2.092267476207498,-0.06221204938357111
2024-01-25,3340,0,0,3616,5803,9691,3869,22979,0,-0.2126096238211479,-0.05975712508218559
2024-01-26,1975,0,1,2630,2593,3400,1557,10180,2,-3.7640336863802286,0.4668852334846784
2024-01-27,3104,0,0,3140,5583,8061,3443,20227,0,-0.9552836013055266,-0.17538666985436055
2024-01-28,4126,0,0,5020,8454,9752,4062,27288,3,1.2190525879878038,-0.11287568261480815
2024-01-29,4140,0,0,6026,8747,10459,4721,29953,3,1.9516412963476626,0.2800592516118303
2024-01-30,4082,0,0,4446,7312,9091,3861,24710,3,0.5920091821520217,-0.049541998462332655
2024-01-31,3898,0,0,6225,9732,9284,5191,30432,3,2.0627884653950534,0.18737537303280802
2024-02-01,4171,0,0,4446,7165,10007,4782,26400,3,1.0883203918745867,0.0135777550525663
2024-02-02,4150,0,0,5484,8632,12129,5604,31849,3,2.3757159685858364,0.048218228430865186
2024-02-03,3802,0,0,4836,8206,11067,3886,27995,3,1.136259654541932,-0.2087157626337066
2024-02-04,3791,0,0,4760,7220,10750,4642,27372,3,1.1054373649396914,0.09097250308184432
2024-02-05,4035,0,0,6942,8894,10493,3983,30312,3,1.9618951738397812,0.603081323303514
2024-02-06,4151,0,0,5264,6492,9172,4324,25252,3,0.8749514505059236,0.5753772637013114
2024-02-07,3277,0,0,4253,6425,8665,3021,22364,0,-0.3962480324981901,0.049717116743584464
2024-02-08,3083,0,0,2903,5447,9605,2572,20527,0,-1.0923376749368159,-0.3796682067966544
2024-02-09,3855,0,0,4394,7524,10602,3688,26208,3,0.7282189037201594,-0.21694642451509857
2024-02-10,4201,0,0,5012,9059,10893,5543,30507,3,2.1024116106234105,-0.22859957570899123
2024-02-11,3917,0,0,4406,7919,11092,4447,27864,3,1.1976921319713754,-0.28709581134647866
2024-02-12,3313,0,0,5123,6932,8640,3678,24373,0,0.2180760608843413,0.3569495751298408
2024-02-13,4220,0,0,6438,7983,12473,4964,31858,3,2.398997668362078,0.599585433866367
2024-02-14,3263,0,0,3910,5673,9546,3117,22246,0,-0.4749094240745093,0.062397125146851286
2024-02-15,3797,1,0,5231,6366,13817,5266,30680,3,1.8401572213104527,0.43815949699081513
2024-02-16,3736,0,0,3851,6078,8795,4684,23408,0,0.2232285576663882,0.07845588147730313
2024-02-17,3730,0,0,4448,6914,10017,4623,26002,3,0.7786749648323861,0.06321118602822702
2024-02-18,4593,1,0,7968,11045,12666,4366,36045,1,3.513627258269853,0.4240613703029563
2024-02-19,3906,1,0,6879,8948,13821,4331,33979,1,2.615353044810341,0.42707626362337103
2024-02-20,4259,1,0,5457,12750,13671,5888,37766,1,3.669794725216561,-1.1290858090060576
2024-02-21,3388,0,0,4138,5908,9024,3533,22603,0,-0.24658971401961224,0.15826882551839508
2024-02-22,3678,0,0,4550,8662,9329,3020,25561,0,0.47363428134015745,-0.44450228609749526
2024-02-23,3599,1,0,4735,12317,11928,6026,35006,1,2.78821921907554,-1.2619539675327502
2024-02-24,4530,1,0,4693,11155,11706,6434,33988,1,3.0598797066740056,-0.9114564797975245
2024-02-25,4450,1,0,8182,7762,13414,5818,35176,1,3.4568656041811416,1.4748107250857343
2024-02-26,3816,1,0,5133,10107,11907,4892,32039,3,2.1398184416609816,-0.5565031808568125
2024-02-27,3445,1,0,4423,8569,9985,5068,28045,3,1.141211244954765,-0.36869287159457553
2024-02-28,4336,1,0,8495,10026,12818,4928,36267,1,3.562799191209468,0.9680840537031142
2024-02-29,4229,1,0,7607,12122,13817,5126,38672,1,3.9375245440633195,-0.03895210781419203
2024-03-01,4702,1,0,7520,8642,15058,6734,37954,1,4.174221720257623,0.926540167012295
2024-03-02,4318,1,0,5294,9586,14900,5823,35603,1,3.1733050700869487,-0.40736253879264445
2024-03-03,4295,1,0,6067,8055,12819,5843,32784,1,2.7051304007900763,0.4575099076636251
2024-03-04,3646,1,0,4052,10700,14430,5092,34274,1,2.382277346187498,-1.3164063669233308
2024-03-05,4659,1,0,8719,14235,11117,5777,39848,1,4.664843619786569,0.07459396500224746
2024-03-06,3590,0,0,5290,6166,8016,4378,23850,0,0.36589743912230654,0.7232705453945193
2024-03-07,3427,0,0,5290,6570,7393,3608,22861,0,-0.00439719424243986,0.5862049528665405
2024-03-08,4164,0,0,6207,8777,10694,3852,29530,3,1.7630001149409475,0.2832634319711201
2024-03-09,4321,0,0,4585,9389,11905,4369,30248,3,1.8699061910065216,-0.6397096330464626
2024-03-10,3902,0,0,4827,6764,10376,4578,26545,3,0.9903808215080706,0.259849716597347
2024-03-11,4322,1,0,6166,11819,18025,5097,41107,1,4.2243626772419995,-0.8102097540519729
2024-03-12,3298,0,0,4016,7992,6811,2692,21511,0,-0.5743169504372616,-0.4191110145542193
2024-03-13,3359,0,0,3482,5914,8664,4260,22320,0,-0.26938224330677024,-0.07553448968948046
2024-03-14,3510,0,0,5055,6927,8180,3576,23738,0,0.16863119197401946,0.34497159437227654
2024-03-15,3648,0,0,4099,8454,11789,3378,27720,3,0.8460726647747736,-0.683762668212182
2024-03-16,3052,0,0,3105,5847,8052,3299,20303,0,-0.9856987568261377,-0.2733820962212416
2024-03-17,3150,0,0,3867,7668,8732,3566,23833,0,-0.10571140490018897,-0.4301535555000193
2024-03-18,3739,0,0,4020,8152,10048,4672,26892,3,0.9382963161246399,-0.4650818544942244
2024-03-19,4305,0,0,5894,9917,13007,4410,33228,1,2.586178293202666,-0.2342719624807057
2024-03-20,3895,0,0,4886,8008,9731,4276,26901,3,1.047973553532973,-0.041317344676149045
2024-03-21,4342,0,0,6138,10215,10515,4090,30958,3,2.1805543125076854,-0.1095317689395626
2024-03-22,3774,0,0,5462,7853,9928,4133,27376,3,1.1202496018813477,0.2421187170040816
2024-03-23,3603,0,0,5112,5930,7753,4574,23369,0,0.28861681560406727,0.7321332379901428
2024-03-24,3727,0,0,4044,8853,10678,3410,26985,3,0.7617177730434841,-0.7616260111192993
2024-03-25,1954,0,1,1897,3166,3723,1432,10218,2,-3.8607009897483766,-0.04671387365358816
2024-03-26,3443,0,0,4154,6940,8801,3972,23867,0,0.11617115042452535,-0.07187151170658622
2024-03-27,4322,0,0,6280,8335,11513,4885,31013,3,2.272286974495695,0.47309246001170446
2024-03-28,3983,0,0,6155,7869,9648,4373,28045,3,1.4644486586292949,0.5872937420139134
2024-03-29,3979,0,0,4824,8632,10728,4331,28515,3,1.3990998129044938,-0.2796059589832916
2024-03-30,4364,0,0,7007,8141,9850,5694,30692,3,2.4550511423215937,0.991789383988308
2024-03-31,3041,0,0,4028,7560,7320,4226,23134,0,-0.15349702311487443,-0.21760882497091733
2024-04-01,4188,0,0,4659,9775,10915,5898,31247,3,2.2690399690846905,-0.5599235877480898
2024-04-02,3746,0,0,4695,6464,9604,4170,24933,3,0.5330724623880553,0.28554425120409693
2024-04-03,3398,0,0,5587,6340,9764,4361,26052,3,0.7136069993477653,0.7258294576875646
2024-04-04,4302,0,0,5951,7698,12178,5826,31653,3,2.475816213345904,0.5300009737655468
2024-04-05,3885,0,0,4399,7600,10727,4759,27485,3,1.156278469319451,-0.16569863557348605
2024-04-06,3573,0,0,4812,6992,9858,3982,25644,3,0.5813022142903219,0.16798872700269352
2024-04-07,3113,0,0,4046,6137,9305,2849,22337,0,-0.5409435042538913,-0.011339913921601587
2024-04-08,3691,0,0,4240,9138,9024,4505,26907,3,0.9501291214926618,-0.5966152976888657
2024-04-09,4076,0,0,5150,7506,10260,4245,27161,3,1.1894652085475061,0.1914112744598859
2024-04-10,4086,0,0,5855,8401,9816,4942,29014,3,1.762573857121751,0.34014814712283337
2024-04-11,1753,0,1,1483,2207,3475,1111,8276,2,-4.4400085814500585,0.009731126395928977
2024-04-12,3426,0,0,4011,7375,9648,4236,25270,0,0.4019147898967182,-0.2761079924096697
2024-04-13,4634,1,0,5944,11271,11790,4426,33431,1,2.8273094412253243,-0.514674063629306
2024-04-14,5241,1,0,7047,13684,14489,6296,41516,1,5.094797510540041,-0.6492143981596903
2024-04-15,3671,0,0,4647,7023,11379,4604,27653,3,1.073809653514212,0.05878942843727756
2024-04-16,3736,0,0,5784,8206,9843,4850,28683,3,1.510980280440623,0.3467955658450457
2024-04-17,3015,0,0,4394,5136,6474,2623,18627,0,-1.281391785977967,0.5325503804421442
2024-04-18,3110,0,0,4282,5640,8837,3606,22365,0,-0.3959328888584002,0.3054770726280866
2024-04-19,4354,0,0,4653,8524,11051,5432,29660,3,1.939498479037595,-0.2599224249286224
2024-04-20,3459,0,0,4589,6575,10177,3478,24819,0,0.2536109093855755,0.1271580619917804
